Producto,Precio,URL
Base para Sugar & Salt ScrubDe ,8500,/collections/nuestros-productos/products/base-para-sugar-salt-scrub
Aroma Cocoa Dark & Cherry,7500,/collections/nuestros-productos/products/aroma-cocoa-dark-cherry
Aroma Clean Citrus (Dupe Bergamote 22 - Le Labo),17500,/collections/nuestros-productos/products/aroma-clean-citrus-dupe-bergamote-le-labo-22
Aroma Limitless (Dupe In the Stars - Bath and Body works),6000,/collections/nuestros-productos/products/aroma-limitless-dupe-bath-body-work-in-the-stars
Aroma Golden Mango,6000,/collections/nuestros-productos/products/aroma-golden-mango
Aroma Cherry On Top,6100,/collections/nuestros-productos/products/aroma-cherry-on-top
Aroma Spicy Saffron,8000,/collections/nuestros-productos/products/aroma-spicy-saffron
Aroma Warm Saffron,7500,/collections/nuestros-productos/products/aroma-warm-saffron
Aroma Bourbon Blossom (Dupe Althair - Marly),17900,/collections/nuestros-productos/products/aroma-bourbon-blossom-dupe-althair-marly
Aroma Vainilla Falsetto (Dupe Mod Vanilla - Ariana Grande) (1),14900,/collections/nuestros-productos/products/aroma-vainilla-falsetto-dupe-mod-vanilla-ariana-grande
"Curso de formulación de AHA, BHA, Poli-AHA y peeling",69000,/collections/nuestros-productos/products/curso-de-formulacion-de-aha-bha-poli-aha-y-peeling
Polisorbato 20(Tween 20)De ,4100,/collections/nuestros-productos/products/polisorbato-20-tween-20
Pomo Blanco,630,/collections/nuestros-productos/products/pomo-blanco
Eterwell Youth,18900,/collections/nuestros-productos/products/etewell-youth
PACK Formación Cosmética 360° de ácidos / enfoque en ácidos.,279000,/collections/nuestros-productos/products/pack-formacion-cosmetica-360-enfoque-en-cabello-copia
PACK Formación Cosmética 360° de capilares / enfoque en capilares,152000,/collections/nuestros-productos/products/pack-formacion-cosmetica-360-de-capilares-enfoque-en-capilares
PACK Formación Cosmética 360° de maquillaje,147000,/collections/nuestros-productos/products/pack-formacion-cosmetica-360-de-maquillaje
Curso de Emulsiones Serum y Tónicos PRESENCIAL (8),155000,/collections/nuestros-productos/products/curso-de-emulsiones-serum-y-tonicos-presencial
Aroma Moulin Rouge (Dupe Baccarat Rouge 540 - Maison Francis Kurkdjian),22650,/collections/nuestros-productos/products/aroma-moulin-rouge
Aroma Mojito,4900,/collections/nuestros-productos/products/aroma-mojito
Aroma Prestigio (Dulce),4500,/collections/nuestros-productos/products/aroma-prestigio-dulce
Aroma Manteca de Cacao,4500,/collections/nuestros-productos/products/aroma-manteca-de-cacao
Aroma Piña Colada,4500,/collections/nuestros-productos/products/aroma-pina-colada
Aroma Piña,4500,/collections/nuestros-productos/products/aroma-pina
Aroma Rosa Búlgara & Oud,5700,/collections/nuestros-productos/products/aroma-rosa-bulgara-oud
Aroma Fresh Christmas,4500,/collections/nuestros-productos/products/aroma-fresh-christmas
Aroma Christmas Flavors,4700,/collections/nuestros-productos/products/christmas-flavors
Moléculas en Perfumería y Normativas IFRA: Cómo Crear Fragancias Seguras y Reguladas,27000,/collections/nuestros-productos/products/curso-de-formulacion-de-aha-bha-poli-aha-y-peeling-copia
Aroma Deep Ocean (Dupe Acqua Di Giò Profumo),21900,/collections/nuestros-productos/products/aroma-deep-ocean-dupe-de-acqua-di-gio-profumo
Aroma Cupido (Dupe Instant Crush - Mancera),14700,/collections/nuestros-productos/products/cupido-dupe-de-instant-cruch-mancera
Aroma Carmesí (Dupe Carmina - Creed),19700,/collections/nuestros-productos/products/carmesi-dupe-de-carmina-creed
Aroma Luxury (Dupe Scandal - Jean Paul Gaultier),12500,/collections/nuestros-productos/products/luxury-dupe-scandal-jean-paul-gaultier
Aroma Celestial Elixir (Dupe Angel's Share - Killian),14900,/collections/nuestros-productos/products/celestial-elixir-dupe-de-angels-share-killian
Aroma Floral Glow (Dupe Oriana - Marly),14900,/collections/nuestros-productos/products/floral-glow-dupe-oriana-marly
Aroma Ruby Tobacco (Red Tobacco - Mancera),11700,/collections/nuestros-productos/products/ruby-tobacco-red-tobacco-mancera
Aroma Melón,4500,/collections/nuestros-productos/products/aroma-melon
Aroma Tuberosa & Jasmona,4500,/collections/nuestros-productos/products/aroma-tubesora-jasmona
Aroma Floral Frutoso,4800,/collections/nuestros-productos/products/aroma-floral-frutoso
Aroma Papaya,4500,/collections/nuestros-productos/products/aroma-papaya
Aroma Lúcuma,4500,/collections/nuestros-productos/products/aroma-lucuma
Aroma Higo,4500,/collections/nuestros-productos/products/aroma-higo
CALONE cristales,36900,/collections/nuestros-productos/products/calone-cristales
CALONE 20% DPG,25000,/collections/nuestros-productos/products/calone-20-dpg
Ethyl Maltol (cristal)De ,22500,/collections/nuestros-productos/products/etyl-maltol-cristal
Ethyl Maltol (20%DPG),12500,/collections/nuestros-productos/products/etyl-maltol-20-dpg
Iso E Super (Molécula ambarada)De ,12500,/collections/nuestros-productos/products/iso-e-super-molecula-ambarada
MUSK S 50% DEP(almizcle sintético / fijador para perfumes)De ,9900,/collections/nuestros-productos/products/musk-s-50-dep-almizcle-sintetico-fijador-para-perfumes
EXTRACTO DE VAINILLA,3600,/collections/nuestros-productos/products/extracto-de-vainilla
Aceite de almendras extra virgen (prensado en frio)De ,3900,/collections/nuestros-productos/products/aceite-de-almendras-extra-virgen-prensado-en-frio
Aceite de jojoba extra virgen (prensado en frio)De ,8850,/collections/nuestros-productos/products/aceite-de-jojoba-extra-virgen-prensado-en-frio
Botella de vidrio con V. de tratamiento Negra tapa ovalada,1490,/collections/nuestros-productos/products/botella-de-vidrio-con-v-de-tratamiento-negra-tapa-ovalada
Ciclopentasiloxano,13000,/collections/nuestros-productos/products/ciclopentasiloxano
Serum base ácido hialurónicoDe ,2900,/collections/nuestros-productos/products/serum-base-acido-hialuronico-1
Prozol MSA 100De ,2700,/collections/nuestros-productos/products/prozol-msa-100
Botella perfume vidrio ovalada tapa plateada,1290,/collections/nuestros-productos/products/botella-perfume-vidrio-ovalada-tapa-plateada
Aroma Manzana Canela,4500,/collections/nuestros-productos/products/aroma-manzana-canela
Phenyl Trimethicone (silicona tradicional para el brillo)De ,6500,/collections/nuestros-productos/products/phenyl-trimethicone-silicona-tradicional-para-el-brillo
HydroBase PRO CapilarDe ,6100,/collections/nuestros-productos/products/hydrobase-pro-capilar
SAPDA 25,5800,/collections/nuestros-productos/products/sapda-25
Curso de Formulación de Productos Capilares Líquidos PRESENCIAL,155000,/collections/nuestros-productos/products/curso-de-capilares-liquidos-presencial
